StudentID,OldStudentID,CorrespondenceLanguageCode,CounselorNumber,StudentPersonalEmailAddress,SchoolCode,StudentNumber,StateStudentID,LastName,FirstName,MiddleName,Gender,Grade,GradeLevelShortDescription,GradeLevelLongDescription,Birthdate,ParentGuardianName,HomePhone,StudentMobilePhone,MailingAddress,MailingAddressCity,MailingAddressState,MailingAddressZipCode,ResidenceAddress,ResidenceAddressCity,ResidenceAddressState,ResidenceAddressZipCode,AddressVerified,EthnicityCode,RaceCode1,SchoolEnterDate,SchoolLeaveDate,DistrictEnterDate,AttendanceProgramCodePrimary,LockerNumber,LowSchedulingPeriod,HighSchedulingPeriod,FamilyKey,LanguageFluencyCode,HomeLanguageCode,ParentEdLevelCode,ParentEmailAddress,StudentEmailAddress,NetworkLoginID,EarlyWarningPoints,HomeRoomTeacherNumber,NotificationPreferenceCode,NextSchoolCode,NextGrade,NextGradeLevelShortDescription,NextGradeLevelLongDescription
99400061,0,01,994716,,994,61,9940000061,Alvarez,Kathleen,,F,11,11,Eleventh Grade,2005-07-03T00:00:00,M/M A Alvarez,7775550240,,1115 S Valle del Fuego Ave,Eagle Rock,CA,99999,1115 S Valle del Fuego Ave,Eagle Rock,CA,99999,False,Y,,2015-04-23T00:00:00,,2011-08-08T00:00:00,,,0,9,51,I,01,14,,Kathleen.Alvarez@example.com,,19.0,0,,0,12,12,Twelfth Grade
99400062,0,00,994929,,994,62,9940000062,Alvarez,Nicole,,F,12,12,Twelfth Grade,2005-03-28T00:00:00,M/M A Alvarez,7775559463,,22113 E Venton St,Eagle Rock,CA,99999,22113 E Venton St,Eagle Rock,CA,99999,False,Y,100,2021-01-22T00:00:00,,2010-03-28T00:00:00,,,0,9,0,E,00,13,,Nicole.Alvarez@example.com,,3.0,0,,0,13,13,Reserved for Graduating Seniors
99400063,0,11,994723,,994,63,9940000063,Alyunan,Tracy,,F,10,10,Tenth Grade,2007-04-09T00:00:00,M/M A Alyunan,7775559179,,550 E Claraday St #7,Eagle Rock,CA,99999,550 E Claraday St #7,Eagle Rock,CA,99999,False,N,700,2019-10-04T00:00:00,,2012-10-05T00:00:00,,,0,9,1434,I,11,10,,Tracy.Alyunan@example.com,,4.0,0,,0,11,11,Eleventh Grade
99400064,0,00,0,,994,64,9940000064,Amador,Isaac,Thomas,M,8,8,Eighth Grade,2009-12-02T00:00:00,M/M A Amador,7775554879,,22232 E Arrow Hwy Apt A,Eagle Rock,CA,99999,22232 E Arrow Hwy Apt A,Eagle Rock,CA,99999,False,Y,700,2023-08-03T00:00:00,,2022-08-26T00:00:00,,,0,9,8989,E,00,12,,Isaac.Amador@example.com,,0.0,0,,999,9,9,Ninth Grade
99400065,0,01,994623,,994,65,9940000065,Amaya,Ariane,Christina,F,9,9,Ninth Grade,2007-10-17T00:00:00,M/M A Amaya,7775559673,,1152 Lemon Ave #27,Eagle Rock,CA,99999,1152 Lemon Ave #27,Eagle Rock,CA,99999,False,Y,,2015-10-09T00:00:00,,2013-08-15T00:00:00,,,0,9,1515,I,01,14,,Ariane.Amaya@example.com,,32.0,0,,0,10,10,Tenth Grade
99400066,0,01,994716,,994,66,9940000066,Amaya,Brandon,A,M,11,11,Eleventh Grade,2005-12-10T00:00:00,M/M A Amaya,7775559673,,1152 Lemon Ave #27,Eagle Rock,CA,99999,1152 Lemon Ave #27,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,1515,I,01,12,,Brandon.Amaya@example.com,,9.0,0,,0,12,12,Twelfth Grade
99400067,0,00,0,,994,67,9940000067,Amezcua,Christopher,C,M,8,8,Eighth Grade,2009-04-26T00:00:00,M/M C Amezcua,9995507032,,801 S Lyon #G-6,Eagle Rock,CA,99999,801 S Lyon #G-6,Eagle Rock,CA,99999,False,Y,,2023-08-03T00:00:00,,,,L6,0,9,0,E,,,,Christopher.Amezcua@example.com,,0.0,0,,999,9,9,Ninth Grade
99400068,0,00,994723,,994,68,9940000068,Amick,Joseph,,M,11,11,Eleventh Grade,2006-08-02T00:00:00,M/M A Amick,7775551449,,994 E Gaillard St,Eagle Rock,CA,99999,994 E Gaillard St,Eagle Rock,CA,99999,False,N,700,2020-08-28T00:00:00,2022-07-04T00:00:00,2011-08-02T00:00:00,T,,0,9,2220,E,00,13,,Joseph.Amick@example.com,,0.0,0,,0,12,12,Twelfth Grade
99400069,0,00,994674,,994,69,9940000069,Amick,Tatiana,Nicole,F,9,9,Ninth Grade,2008-02-06T00:00:00,M/M A Amick,7775554195,,994 E Gaillard St,Eagle Rock,CA,99999,994 E Gaillard St,Eagle Rock,CA,99999,False,N,700,2020-08-28T00:00:00,,2013-08-28T00:00:00, ,,0,9,2220,E,00,13,,Tatiana.Amick@example.com,,3.0,0,,0,10,10,Tenth Grade
99400070,0,00,0,,994,70,9940000070,Anand,Breeann,,F,8,8,Eighth Grade,2010-08-23T00:00:00,M/M A Anand,7775559024,,PO Box 1412,Eagle Rock,CA,99999,PO Box 1412,Eagle Rock,CA,99999,False,N,205,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,I,28,11,,Breeann.Anand@example.com,,0.0,0,,999,9,9,Ninth Grade
99400071,0,01,994623,,994,71,9940000071,Ancheta,Rudy,William,M,9,9,Ninth Grade,2008-05-23T00:00:00,M/M A Ancheta,7775552385,,4439 N Westwood Ave,Eagle Rock,CA,99999,4439 N Westwood Ave,Eagle Rock,CA,99999,False,Y,,2013-09-07T00:00:00,2021-08-27T00:00:00,2009-05-23T00:00:00,,,0,9,420,I,01,13,,Rudy.Ancheta@example.com,,0.0,0,,0,10,10,Tenth Grade
99400072,0,00,994623,,994,72,9940000072,Ancheta,Shannon,M,F,9,9,Ninth Grade,2008-01-22T00:00:00,M/M A Ancheta,7775558488,,4423 Alfredo,Eagle Rock,CA,99999,4423 Alfredo,Eagle Rock,CA,99999,False,N,700,2013-09-07T00:00:00,2023-01-02T00:00:00,2013-01-22T00:00:00,,,0,9,1341,E,00,11,,Shannon.Ancheta@example.com,,0.0,0,,0,10,10,Tenth Grade
99400073,0,00,0,,994,73,9940000073,Ancheta,Stephen,,M,8,8,Eighth Grade,2009-07-06T00:00:00,M/M A Ancheta,7775554181,,997 E Wingate St,Eagle Rock,CA,99999,997 E Wingate St,Eagle Rock,CA,99999,False,Y,299,2023-08-03T00:00:00,,2021-08-28T00:00:00,,,0,9,0,E,00,13,,Stephen.Ancheta@example.com,,0.0,0,,999,9,9,Ninth Grade
99400074,0,00,994723,,994,74,9940000074,Anderson,Danielle,L,F,10,10,Tenth Grade,2007-07-02T00:00:00,M/M A Anderson,7775552204,,1150 E Lyons Rd,Eagle Rock,CA,99999,1150 E Lyons Rd,Eagle Rock,CA,99999,False,N,700,2018-09-06T00:00:00,,2012-09-06T00:00:00,,,0,9,388,E,00,11,,Danielle.Anderson@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400075,0,00,994623,,994,75,9940000075,Anderson,Jennifer,Jo,F,9,9,Ninth Grade,2007-11-03T00:00:00,M/M A Anderson,7775552733,,22150 E Clearpoint Hwy,Eagle Rock,CA,99999,22150 E Clearpoint Hwy,Eagle Rock,CA,99999,False,N,700,2010-09-05T00:00:00,,2013-08-15T00:00:00,,,0,9,474,E,00,11,,Jennifer.Anderson@example.com,,0.0,0,,0,10,10,Tenth Grade
99400076,0,00,994623,,994,76,9940000076,Anderson,Melissa,R,F,9,9,Ninth Grade,2008-02-10T00:00:00,M/M A Anderson,7775550028,,446 S Banana Ave,Eagle Rock,CA,99999,446 S Banana Ave,Eagle Rock,CA,99999,False,N,700,2013-09-07T00:00:00,,2013-08-15T00:00:00,,,0,9,7,E,00,13,,Melissa.Anderson@example.com,,10.0,0,,0,10,10,Tenth Grade
99400077,0,00,994708,,994,77,9940000077,Anderson,Michelle,C,F,12,12,Twelfth Grade,2005-04-14T00:00:00,M/M A Anderson,7775555712,,2236 E Sunset Hill Dr.,Eagle Rock,CA,99999,2236 E Sunset Hill Dr.,Eagle Rock,CA,99999,False,N,600,2019-02-28T00:00:00,,2010-04-14T00:00:00,,,0,9,939,E,00,15,,Michelle.Anderson@example.com,,10.0,0,,0,13,13,Reserved for Graduating Seniors
99400078,0,00,994708,,994,78,9940000078,Anderson,Miriam,Marie,F,12,12,Twelfth Grade,2005-07-31T00:00:00,M/M A Anderson,7775555310,,114 Whitney Ave #2,Eagle Rock,CA,99999,114 Whitney Ave #2,Eagle Rock,CA,99999,False,N,700,2017-05-27T00:00:00,,2010-07-31T00:00:00,,,0,9,879,E,00,13,,Miriam.Anderson@example.com,,14.0,0,,0,13,13,Reserved for Graduating Seniors
99400079,0,00,994929,,994,79,9940000079,Antunez,Jessica,Nichole,F,12,12,Twelfth Grade,2005-09-17T00:00:00,M/M A Antunez,7775559719,,770 Claraday St Apt 1,Eagle Rock,CA,99999,770 Claraday St Apt 1,Eagle Rock,CA,99999,False,Y,700,2020-08-28T00:00:00,,2010-09-17T00:00:00,,,0,9,2964,E,00,12,,Jessica.Antunez@example.com,,23.0,0,,0,13,13,Reserved for Graduating Seniors
99400080,0,01,994716,,994,80,9940000080,Aparicio,Steven,,M,11,11,Eleventh Grade,2006-06-28T00:00:00,M/M A Aparicio,7775554166,,22260 E Clearpoint Hwy. #B,Eagle Rock,CA,99999,22260 E Clearpoint Hwy. #B,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2007-06-28T00:00:00,,,0,9,699,R,01,12,,Steven.Aparicio@example.com,,0.0,0,,0,12,12,Twelfth Grade
99400081,0,00,0,,994,81,9940000081,Apodaca,Adrian,,M,8,8,Eighth Grade,2010-06-17T00:00:00,M/M A Apodaca,7775559695,,999 E Edgecomb St,Eagle Rock,CA,99999,999 E Edgecomb St,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,E,00,12,,Adrian.Apodaca@example.com,,0.0,0,,999,9,9,Ninth Grade
99400082,0,00,994623,,994,82,9940000082,Apodaca,Joshua,P,M,9,9,Ninth Grade,2008-06-26T00:00:00,M/M A Apodaca,7775557590,,1129 E Newport St,Eagle Rock,CA,99999,1129 E Newport St,Eagle Rock,CA,99999,False,Y,,2012-01-03T00:00:00,,2013-08-15T00:00:00,,,1,9,1215,E,00,13,,Joshua.Apodaca@example.com,,15.0,0,,0,10,10,Tenth Grade
99400083,0,00,994708,,994,83,9940000083,Apodaca,Steven,A,M,12,12,Twelfth Grade,2005-04-14T00:00:00,M/M A Apodaca,7775557590,,1129 Newport,Eagle Rock,CA,99999,1129 Newport,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-04-14T00:00:00,,,0,9,1215,E,00,12,,Steven.Apodaca@example.com,,3.0,0,,0,13,13,Reserved for Graduating Seniors
99400084,0,00,994708,,994,84,9940000084,Appel,Allan,J,M,12,12,Twelfth Grade,2005-05-24T00:00:00,M/M A Appel,7775554262,,5509 Farglen Ave,Eagle Rock,CA,99999,5509 Farglen Ave,Eagle Rock,CA,99999,False,N,700,2016-09-01T00:00:00,,2010-05-24T00:00:00,,,0,9,713,E,00,12,,Allan.Appel@example.com,,3.0,0,,0,13,13,Reserved for Graduating Seniors
99400085,0,00,994723,,994,85,9940000085,Apperson,Ryan,Nicholas,M,10,10,Tenth Grade,2006-11-05T00:00:00,M/M A Apperson,7775556936,,1156 E Navilla Pl,Eagle Rock,CA,99999,1156 E Navilla Pl,Eagle Rock,CA,99999,False,N,700,2019-05-14T00:00:00,,2012-05-15T00:00:00,,,0,9,1132,E,00,11,,Ryan.Apperson@example.com,,9.0,0,,0,11,11,Eleventh Grade
99400086,0,00,994716,,994,86,9940000086,Aquila,Allan,A,M,11,11,Eleventh Grade,2006-08-07T00:00:00,M/M A Aquila,7775553931,,220 N Glenellen Ave,Eagle Rock,CA,99999,220 N Glenellen Ave,Eagle Rock,CA,99999,False,N,700,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,1,9,662,E,00,12,,Allan.Aquila@example.com,,3.0,0,,0,12,12,Twelfth Grade
99400087,0,00,994623,,994,87,9940000087,Aquino,Kenneth,James,M,9,9,Ninth Grade,2007-09-30T00:00:00,M/M A Aquino,7775550240,,1149 E Claraday,Eagle Rock,CA,99999,1149 E Claraday,Eagle Rock,CA,99999,False,N,400,2013-09-08T00:00:00,,2013-08-15T00:00:00,,,0,9,51,E,00,11,,Kenneth.Aquino@example.com,,10.0,0,,0,10,10,Tenth Grade
99400088,0,00,0,,994,88,9940000088,Arat,Antonio,A,M,8,8,Eighth Grade,2008-11-22T00:00:00,M/M A Arat,9995475319,,16282 Main 17H,Eagle Rock,CA,99999,16282 Main 17H,Eagle Rock,CA,99999,False,N,400,2023-08-03T00:00:00,,,,L5,0,9,0,E,,,,Antonio.Arat@example.com,,0.0,0,,999,9,9,Ninth Grade
99400089,0,00,994723,,994,89,9940000089,Araujo,My,Nichole,F,10,10,Tenth Grade,2007-02-24T00:00:00,M/M A Araujo,7775556130,,446 N Danville Ave.,Eagle Rock,CA,99999,446 N Danville Ave.,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2012-08-09T00:00:00,,,0,9,1004,E,00,15,,My.Araujo@example.com,,4.0,0,,0,11,11,Eleventh Grade
99400090,0,01,994716,,994,90,9940000090,Arballo,Shanika,,F,11,11,Eleventh Grade,2005-11-22T00:00:00,M/M A Arballo,7775559439,,4402 Magnolia Ave,Eagle Rock,CA,99999,4402 Magnolia Ave,Eagle Rock,CA,99999,False,Y,,2017-05-25T00:00:00,,2011-08-08T00:00:00,,,1,9,1478,R,01,13,,Shanika.Arballo@example.com,,6.0,0,,0,12,12,Twelfth Grade
99400091,0,00,994929,,994,91,9940000091,Arcadipane,Ambar,Marie,F,12,12,Twelfth Grade,2005-04-17T00:00:00,M/M A Arcadipane,7775556890,,22210 E Arrow Hwy Trlr 58,Eagle Rock,CA,99999,22210 E Arrow Hwy Trlr 58,Eagle Rock,CA,99999,False,Y,700,2019-09-02T00:00:00,2021-08-27T00:00:00,2006-04-17T00:00:00,C,,0,9,1712,E,00,12,,Ambar.Arcadipane@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99400092,0,01,994723,,994,92,9940000092,Arce,Crystal,,F,10,10,Tenth Grade,2007-06-30T00:00:00,M/M A Arce,7775551525,,5579 N Banana Ave,Eagle Rock,CA,99999,5579 N Banana Ave,Eagle Rock,CA,99999,False,Y,,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,285,I,01,12,,Crystal.Arce@example.com,,14.0,0,,0,11,11,Eleventh Grade
99400093,0,00,994708,,994,93,9940000093,Arce,David,G,M,12,12,Twelfth Grade,2005-06-05T00:00:00,M/M A Arce,7775550698,,22148 E Clearpoint Hwy,Eagle Rock,CA,99999,22148 E Clearpoint Hwy,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-06-05T00:00:00,,,0,9,134,E,00,12,,David.Arce@example.com,,0.0,0,,0,13,13,Reserved for Graduating Seniors
99400094,0,00,994723,,994,94,9940000094,Archuleta,Jessie,,F,10,10,Tenth Grade,2007-01-04T00:00:00,M/M A Archuleta,7775555386,,555 N Fine,Eagle Rock,CA,99999,555 N Fine,Eagle Rock,CA,99999,False,N,700,2016-09-01T00:00:00,,2012-08-09T00:00:00,,,0,9,895,E,00,13,,Jessie.Archuleta@example.com,,15.0,0,,0,11,11,Eleventh Grade
99400095,0,01,994716,,994,95,9940000095,Arcila,Jackie JC,M,M,11,11,Eleventh Grade,2005-02-03T00:00:00,M/M A Arcila,7775558140,,3304 N Madill Ave,Eagle Rock,CA,99999,3304 N Madill Ave,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,1295,I,01,12,,Jackie JC.Arcila@example.com,,25.0,0,,0,12,12,Twelfth Grade
99400096,0,00,994716,,994,96,9940000096,Ardery,Allan,W,M,11,11,Eleventh Grade,2006-01-13T00:00:00,M/M A Ardery,7775556696,,22128 E Caliente,Eagle Rock,CA,99999,22128 E Caliente,Eagle Rock,CA,99999,False,N,303,2014-05-30T00:00:00,,2011-08-08T00:00:00,S,,0,9,1086,E,00,12,,Allan.Ardery@example.com,,25.0,0,,0,12,12,Twelfth Grade
99400097,0,01,994723,,994,97,9940000097,Ardila,Krystal,L,F,10,10,Tenth Grade,2006-08-16T00:00:00,M/M A Ardila,7775553824,,554 Fine Ave.,Eagle Rock,CA,99999,554 Fine Ave.,Eagle Rock,CA,99999,False,Y,,2018-08-18T00:00:00,,2012-08-18T00:00:00,,,0,9,645,I,01,11,,Krystal.Ardila@example.com,,9.0,0,,0,11,11,Eleventh Grade
99400098,0,01,994623,,994,98,9940000098,Ardon,Daniel,,M,9,9,Ninth Grade,2008-01-10T00:00:00,M/M A Ardon,7775559695,,1103 S Glencroft,Eagle Rock,CA,99999,1103 S Glencroft,Eagle Rock,CA,99999,False,Y,,2014-08-31T00:00:00,,2013-08-15T00:00:00,,,0,9,1522,L,01,10,,Daniel.Ardon@example.com,,24.0,0,,0,10,10,Tenth Grade
99400099,0,00,994716,,994,99,9940000099,Arellano,Emanuel,Christopher,M,11,11,Eleventh Grade,2006-06-22T00:00:00,M/M A Arellano,7775554366,,4405 Dunfield Ave,Eagle Rock,CA,99999,4405 Dunfield Ave,Eagle Rock,CA,99999,False,Y,,2014-05-30T00:00:00,,2011-08-08T00:00:00,,,0,9,732,E,00,10,,Emanuel.Arellano@example.com,,20.0,0,,0,12,12,Twelfth Grade
99400100,0,00,0,,994,100,9940000100,Arellano,Nicholas,Dowell,M,11,11,Eleventh Grade,2006-05-05T00:00:00,M/M A Arellano,,,1141 S Banna Ave,Eagle Rock,CA,99999,1141 S Banna Ave,Eagle Rock,CA,99999,False,Y,700,2023-03-10T00:00:00,,2019-03-19T00:00:00,S,,0,9,0,E,00,13,,Nicholas.Arellano@example.com,,0.0,0,,0,12,12,Twelfth Grade
99400101,0,00,0,,994,101,9940000101,Arellano,Raul,R,M,8,8,Eighth Grade,2009-08-16T00:00:00,M/M R Arellano,9997306399,,150 E 6th St #B,Eagle Rock,CA,99999,150 E 6th St #B,Eagle Rock,CA,99999,False,Y,,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Raul.Arellano@example.com,,0.0,0,,999,9,9,Ninth Grade
99400102,0,01,994708,,994,102,9940000102,Arellano,Stacy,T,F,12,12,Twelfth Grade,2004-11-07T00:00:00,M/M A Arellano,7775554684,,1113 E  Grovecenter,Eagle Rock,CA,99999,1113 E  Grovecenter,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2010-11-07T00:00:00,,,0,9,779,I,01,10,,Stacy.Arellano@example.com,,66.0,0,,0,13,13,Reserved for Graduating Seniors
99400103,0,00,994723,,994,103,9940000103,Arenas,Daniel,,M,10,10,Tenth Grade,2007-09-11T00:00:00,M/M A Arenas,7775555554,,1141 E Farland St,Eagle Rock,CA,99999,1141 E Farland St,Eagle Rock,CA,99999,False,Y,,2018-05-24T00:00:00,,2012-08-09T00:00:00,,,0,9,915,E,00,11,,Daniel.Arenas@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400104,0,00,994623,,994,104,9940000104,Arevalo,Claudia,,F,10,10,Tenth Grade,2006-12-01T00:00:00,M/M A Arevalo,7775552233,,445 W Gladstone St Apt E,Eagle Rock,CA,99999,445 W Gladstone St Apt E,Eagle Rock,CA,99999,False,Y,700,2021-02-07T00:00:00,2022-07-04T00:00:00,2012-12-01T00:00:00,,,0,9,8531,E,00,14,,Claudia.Arevalo@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400105,0,00,0,,994,105,9940000105,Arevalo,Santiago,S,M,8,8,Eighth Grade,2008-10-31T00:00:00,M/M S Arevalo,9999730974,,727 S Lyon #E 1,Eagle Rock,CA,99999,727 S Lyon #E 1,Eagle Rock,CA,99999,False,Y,,2023-08-03T00:00:00,,,,L3,0,9,0,E,,,,Santiago.Arevalo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400106,0,00,994623,,994,106,9940000106,Arguelles,Jennifer,,F,9,9,Ninth Grade,2008-03-14T00:00:00,M/M A Arguelles,7775550704,,1121 S Soderberg Ave.,Eagle Rock,CA,99999,1121 S Soderberg Ave.,Eagle Rock,CA,99999,False,Y,,2019-08-15T00:00:00,,2013-08-16T00:00:00,,,0,9,135,E,00,13,,Jennifer.Arguelles@example.com,,10.0,0,,0,10,10,Tenth Grade
99400107,0,00,994623,,994,107,9940000107,Arias,Amir,R,M,9,9,Ninth Grade,2007-09-30T00:00:00,M/M A Arias,7775558892,,222 N Aspan,Eagle Rock,CA,99999,222 N Aspan,Eagle Rock,CA,99999,False,Y,,2014-03-12T00:00:00,,2013-08-15T00:00:00,,,0,9,1397,E,00,13,,Amir.Arias@example.com,,10.0,0,,0,10,10,Tenth Grade
99400108,0,00,994623,,994,108,9940000108,Arias,Christopher,R,M,9,9,Ninth Grade,2007-08-25T00:00:00,M/M A Arias,7775559868,,993 E Florence Ave,Eagle Rock,CA,99999,993 E Florence Ave,Eagle Rock,CA,99999,False,Y,,2009-09-03T00:00:00,,2013-08-15T00:00:00,,,0,9,1554,E,00,12,,Christopher.Arias@example.com,,7.0,0,,0,10,10,Tenth Grade
99400109,0,01,994723,,994,109,9940000109,Arias,Jean-Jacques,Carlos,M,10,10,Tenth Grade,2006-09-07T00:00:00,M/M A Arias,7775555841,,1147 Walton Rd #D,Eagle Rock,CA,99999,1147 Walton Rd #D,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2012-08-09T00:00:00,,,0,9,959,L,01,13,,Jean-Jacques.Arias@example.com,,31.0,0,,0,11,11,Eleventh Grade
99400110,0,00,994929,,994,110,9940000110,Arias,Norman,Adam,M,12,12,Twelfth Grade,2005-08-18T00:00:00,M/M A Arias,7775554997,,553 N Jalapa Dr,Eagle Rock,CA,99999,553 N Jalapa Dr,Eagle Rock,CA,99999,False,Y,303,2019-09-02T00:00:00,,2010-08-18T00:00:00,,,0,9,1012,E,00,10,,Norman.Arias@example.com,,22.0,0,,0,13,13,Reserved for Graduating Seniors
99400111,0,01,994623,,994,111,9940000111,Arias,Timothy,,M,9,9,Ninth Grade,2008-04-13T00:00:00,M/M A Arias,7775555841,,1147 Walton Rd #D,Eagle Rock,CA,99999,1147 Walton Rd #D,Eagle Rock,CA,99999,False,Y,,2016-09-01T00:00:00,,2013-08-15T00:00:00,,,0,9,959,L,01,14,,Timothy.Arias@example.com,,64.0,0,,0,10,10,Tenth Grade
99400112,0,00,0,,994,112,9940000112,Arizmendi,Israel,I,M,8,8,Eighth Grade,2008-09-01T00:00:00,M/M I Arizmendi,9995471475,,15641 Williams St #16,Eagle Rock,,99999,15641 Williams St #16,Eagle Rock,,99999,False,Y,,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Israel.Arizmendi@example.com,,0.0,0,,999,9,9,Ninth Grade
99400113,0,00,994723,,994,113,9940000113,Arizmendiz,Alice,L,F,10,10,Tenth Grade,2007-04-16T00:00:00,M/M A Arizmendiz,7775559645,,1124 S Glencroft Rd,Eagle Rock,CA,99999,1124 S Glencroft Rd,Eagle Rock,CA,99999,False,Y,,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,1510,E,00,10,,Alice.Arizmendiz@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400114,0,00,994723,,994,114,9940000114,Armas,Maegan,,F,10,10,Tenth Grade,2007-06-07T00:00:00,M/M A Armas,7775553375,,993 N Cummings Rd,Eagle Rock,CA,99999,993 N Cummings Rd,Eagle Rock,CA,99999,False,Y,,2018-08-18T00:00:00,2023-01-23T00:00:00,2012-08-18T00:00:00,C,,0,9,573,E,00,10,,Maegan.Armas@example.com,,0.0,0,,0,11,11,Eleventh Grade
99400115,0,00,994716,,994,115,9940000115,Armitage,David,A,M,11,11,Eleventh Grade,2006-12-21T00:00:00,M/M A Armitage,7775558317,,1111 Lakeview Terrace,Eagle Rock,CA,99999,1111 Lakeview Terrace,Eagle Rock,CA,99999,False,N,700,2019-08-15T00:00:00,,2011-08-16T00:00:00,,,0,9,1317,E,00,10,,David.Armitage@example.com,,20.0,0,,0,12,12,Twelfth Grade
99400116,0,00,994623,,994,116,9940000116,Armitage,Shane,A,M,9,9,Ninth Grade,2007-11-23T00:00:00,M/M A Armitage,7775558317,,1111 Lakeview Terrace,Eagle Rock,CA,99999,1111 Lakeview Terrace,Eagle Rock,CA,99999,False,N,700,2019-08-15T00:00:00,,2013-08-16T00:00:00,,,1,9,1317,E,00,12,,Shane.Armitage@example.com,,25.0,0,,0,10,10,Tenth Grade
99400117,0,00,0,,994,117,9940000117,Armstrong,Melissa,M,F,8,8,Eighth Grade,2009-10-29T00:00:00,M/M M Armstrong,9995441300,,14471 Heights,Eagle Rock,CA,99999,14471 Heights,Eagle Rock,CA,99999,False,Y,,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Melissa.Armstrong@example.com,,0.0,0,,999,9,9,Ninth Grade
99400118,0,00,0,,994,118,9940000118,Aronchick,Marisa,M,F,8,8,Eighth Grade,2008-11-15T00:00:00,M/M M Aronchick,9997310351,,12562 Ranchwood Rd,Eagle Rock,CA,99999,12562 Ranchwood Rd,Eagle Rock,CA,99999,False,N,700,2023-08-03T00:00:00,,,,,0,9,0,E,,,,Marisa.Aronchick@example.com,,0.0,0,,999,9,9,Ninth Grade
99400119,0,05,994716,,994,119,9940000119,Arquisola,Dezirae,D,F,11,11,Eleventh Grade,2006-05-07T00:00:00,M/M A Arquisola,7775554334,,22831 Caliente #D3,Eagle Rock,CA,99999,22831 Caliente #D3,Eagle Rock,CA,99999,False,N,400,2014-05-30T00:00:00,2021-08-27T00:00:00,2007-05-07T00:00:00,,,0,9,726,I,05,13,,Dezirae.Arquisola@example.com,,0.0,0,,0,12,12,Twelfth Grade
99400120,0,01,0,,994,120,9940000120,Arredondo,Christopher,Anthony,M,8,8,Eighth Grade,2010-05-23T00:00:00,M/M A Arredondo,7775556360,,225 E Greenhaven St,Eagle Rock,CA,99999,225 E Greenhaven St,Eagle Rock,CA,99999,False,Y,700,2023-08-03T00:00:00,,2022-08-26T00:00:00,,,0,9,8676,L,01,10,,Christopher.Arredondo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400121,0,00,0,,994,121,9940000121,Arredondo,David,,M,8,8,Eighth Grade,2010-04-10T00:00:00,M/M A Arredondo,7775559868,,22216 E Calora St,Eagle Rock,CA,99999,22216 E Calora St,Eagle Rock,CA,99999,False,Y,100,2023-08-03T00:00:00,,2013-09-04T00:00:00,,,0,9,0,E,00,12,,David.Arredondo@example.com,,0.0,0,,999,9,9,Ninth Grade
99400122,0,01,994623,,994,122,9940000122,Arredondo,Rachel,,F,9,9,Ninth Grade,2007-07-03T00:00:00,M/M A Arredondo,7775555723,,4455 N Tierra Subida Ave,Eagle Rock,CA,99999,4455 N Tierra Subida Ave,Eagle Rock,CA,99999,False,Y,,2014-08-30T00:00:00,2022-10-03T00:00:00,2013-07-03T00:00:00,,,0,9,941,I,01,11,,Rachel.Arredondo@example.com,,0.0,0,,0,10,10,Tenth Grade
99400123,0,01,994723,,994,123,9940000123,Arroyo,Aaron,,M,10,10,Tenth Grade,2006-10-17T00:00:00,M/M A Arroyo,7775553575,,1133 Romnee Ave,Eagle Rock,CA,99999,1133 Romnee Ave,Eagle Rock,CA,99999,False,Y,,2015-05-12T00:00:00,,2012-08-09T00:00:00,,,0,9,611,L,01,14,,Aaron.Arroyo@example.com,,42.0,0,,0,11,11,Eleventh Grade
